school_id,teacher_id,yearsp,class_size
43,2775,2010,15
43,2775,2011,13
43,2775,2012,15
43,2775,2013,19
43,2835,2003,7
43,2835,2004,19
43,2835,2005,15
43,2835,2006,16
43,2835,2008,20
43,2835,2010,17
43,2835,2011,18
43,2835,2012,16
43,2835,2013,16
43,2843,2008,23
43,2843,2009,22
43,2843,2010,19
43,2843,2011,17
43,2843,2012,15
43,2843,2013,15
43,2848,2003,15
43,2848,2004,22
43,2848,2005,29
43,2848,2006,24
43,2848,2008,21
43,2848,2013,15
43,2889,2003,15
43,2889,2012,15
43,2889,2013,12
43,2942,2006,17
43,2942,2008,18
43,2942,2010,15
43,2942,2011,15
43,2942,2012,13
43,2942,2013,16
43,3039,2003,12
43,3059,2003,16
43,3059,2004,15
43,3093,2003,23
43,3093,2004,16
43,3153,2011,16
43,3153,2012,15
43,3153,2013,17
43,3226,2006,19
43,3226,2009,23
43,3226,2010,20
43,3226,2011,18
43,3226,2012,17
43,3226,2013,18
43,3242,2009,19
43,3348,2006,24
43,3370,2003,22
43,3370,2004,26
43,3410,2004,31
43,3410,2005,25
43,3410,2006,23
43,3410,2008,22
43,3410,2009,22
43,3410,2010,18
43,3470,2003,14
43,3597,2009,15
43,3597,2010,16
43,3597,2011,15
43,3597,2012,18
43,3597,2013,15
43,3599,2008,18
43,3625,2003,18
43,3625,2004,19
43,3625,2005,13
43,3675,2003,17
43,3690,2004,7
43,3725,2003,16
43,3725,2004,17
43,3725,2005,15
43,3725,2006,20
43,3725,2008,19
43,3725,2009,13
43,3725,2010,15
43,3725,2011,12
43,3725,2012,17
43,3725,2013,18
43,3807,2008,19
43,3807,2009,11
43,3827,2003,18
43,3827,2004,20
43,3827,2005,17
43,3857,2003,26
43,3904,2005,19
43,3915,2010,16
43,3915,2011,21
43,3915,2012,14
43,3915,2013,16
43,3976,2012,3
43,4022,2006,18
43,4022,2008,16
43,4022,2010,14
43,4022,2011,14
43,4022,2012,13
43,4104,2008,2
43,4158,2010,21
43,4158,2011,21
43,4158,2012,19
43,4235,2003,26
43,4236,2010,21
43,4236,2011,20
43,4236,2012,15
43,4236,2013,18
43,4346,2012,13
43,4346,2013,16
43,4365,2003,21
43,4388,2005,15
43,4405,2006,7
43,4427,2005,15
43,4427,2006,18
43,4427,2008,18
43,4511,2004,18
43,4511,2005,29
43,4521,2003,14
43,4521,2004,25
43,4521,2005,16
43,4573,2005,2
43,4626,2005,7
43,4644,2004,2
43,4744,2005,24
43,4799,2005,24
43,4820,2005,29
43,4825,2009,13
43,4825,2010,16
43,4852,2008,21
43,4852,2009,19
43,4852,2010,19
43,4852,2011,18
43,4852,2012,17
43,4877,2005,11
43,4877,2006,11
43,4877,2008,11
43,4879,2005,25
43,4879,2006,18
43,4913,2006,12
43,4913,2008,4
43,4913,2009,3
43,4913,2010,4
43,4921,2006,19
43,4929,2006,7
43,4929,2008,8
43,4929,2009,3
43,4929,2010,3
43,4962,2006,22
43,4966,2006,21
43,4968,2006,18
43,5276,2013,3
44,1208,2007,20
44,1391,2004,15
44,1511,2005,9
44,1511,2006,16
44,1899,2004,13
44,1899,2005,14
44,1899,2007,18
44,2733,2003,4
44,2733,2004,7
44,3090,2012,2
44,4702,2006,15
44,4702,2007,19
44,4713,2004,9
44,4713,2005,17
44,4713,2006,19
44,4713,2007,18
44,4803,2006,21
44,4812,2006,21
44,4843,2006,6
44,4951,2007,18
44,5072,2007,21
44,5080,2007,21
45,217,2007,2
45,257,2007,2
45,1281,2003,21
45,1296,2010,17
45,1296,2011,18
45,1296,2012,17
45,1296,2013,19
45,1301,2011,21
45,1311,2003,12
45,1311,2004,12
45,1311,2005,8
45,1311,2006,8
45,1328,2004,17
45,1328,2005,19
45,1328,2008,17
45,1413,2005,25
45,1459,2009,21
45,1459,2010,20
45,1459,2011,16
45,1459,2012,18
45,1459,2013,18
45,1480,2003,16
45,1480,2004,17
45,1480,2005,15
45,1480,2008,17
45,1480,2009,13
45,1480,2010,12
45,1526,2003,19
45,1623,2003,25
45,1623,2004,22
45,1763,2003,15
45,1763,2004,18
45,1763,2005,18
45,1829,2004,21
45,1829,2005,25
45,1851,2003,14
45,1851,2004,20
45,1851,2005,25
45,1851,2008,16
45,1851,2009,3
45,1851,2010,14
45,1851,2011,19
45,1851,2012,15
45,1851,2013,16
45,1864,2010,16
45,1981,2011,20
45,1991,2005,26
45,1991,2008,20
45,1991,2009,10
45,1991,2010,13
45,1991,2011,17
45,1991,2012,17
45,1991,2013,14
45,2036,2003,8
45,2036,2004,10
45,2036,2005,14
45,2036,2006,11
45,2043,2003,16
45,2129,2004,4
45,2129,2005,4
45,2129,2006,5
45,2129,2009,12
45,2129,2010,18
45,2129,2011,8
45,2129,2012,3
45,2129,2013,6
45,2164,2003,18
45,2164,2004,17
45,2164,2005,11
45,2164,2008,18
45,2164,2009,10
45,2164,2010,16
45,2171,2003,22
45,2225,2003,16
45,2334,2003,21
45,2334,2004,23
45,2334,2005,27
45,2357,2003,13
45,2357,2004,16
45,2357,2005,19
45,2357,2008,14
45,2370,2003,22
45,2370,2004,25
45,2370,2005,26
45,2370,2008,19
45,2370,2009,19
45,2370,2010,22
45,2370,2011,19
45,2370,2012,20
45,2370,2013,20
45,2382,2005,17
45,2382,2008,21
45,2382,2009,22
45,2387,2009,10
45,2387,2010,17
45,2387,2011,19
45,2387,2012,18
45,2387,2013,16
45,2418,2008,16
45,2418,2009,11
45,2418,2010,14
45,2425,2012,16
45,2425,2013,16
45,2428,2003,4
45,2472,2008,23
45,2472,2009,23
45,2485,2012,17
45,2594,2012,18
45,2594,2013,22
45,2694,2004,24
45,2799,2003,15
45,2799,2004,19
45,2799,2005,18
45,2799,2008,24
45,2799,2009,23
45,2799,2010,17
45,2799,2011,17
45,2799,2012,19
45,2799,2013,19
45,2818,2010,13
45,2818,2011,18
45,2818,2012,15
45,2818,2013,19
45,2965,2003,19
45,3051,2008,15
45,3167,2011,16
45,3167,2012,15
45,3180,2003,17
45,3180,2005,17
45,3180,2008,17
45,3180,2010,16
45,3180,2011,17
45,3180,2012,18
45,3180,2013,16
45,3260,2004,19
45,3265,2011,16
45,3283,2003,14
45,3283,2004,18
45,3301,2003,19
45,3301,2004,23
45,3301,2005,21
45,3309,2003,17
45,3309,2004,15
45,3309,2005,17
45,3460,2003,19
45,3460,2004,20
45,3460,2005,20
45,3462,2003,17
45,3462,2004,14
45,3607,2003,19
45,3607,2004,27
45,3622,2008,23
45,3622,2009,5
45,3695,2005,17
45,3695,2008,21
45,3695,2009,20
45,3695,2010,19
45,3695,2011,21
45,3695,2012,19
45,3695,2013,21
45,3699,2003,17
45,3699,2004,18
45,3719,2004,17
45,3719,2005,16
45,3874,2003,14
45,3879,2003,23
45,3879,2008,18
45,3879,2009,20
45,3947,2003,16
45,3975,2008,15
45,3975,2009,22
45,3975,2010,18
45,3989,2003,20
45,4047,2003,15
45,4047,2004,25
45,4047,2005,24
45,4055,2003,23
45,4094,2003,18
45,4094,2004,15
45,4094,2005,16
45,4094,2008,23
45,4094,2009,19
45,4094,2010,17
45,4094,2011,17
45,4094,2012,16
45,4094,2013,20
45,4182,2009,2
45,4197,2008,22
45,4197,2009,15
45,4197,2010,15
45,4197,2011,17
45,4197,2012,16
45,4197,2013,18
45,4396,2005,22
45,4471,2004,13
45,4556,2005,3
45,4556,2008,14
45,4591,2004,19
45,4591,2005,16
45,4600,2004,25
45,4600,2005,26
45,4612,2004,21
45,4650,2004,21
45,4678,2005,19
45,4716,2009,10
45,4720,2009,3
45,4720,2010,19
45,4720,2011,17
45,4832,2012,21
45,4895,2013,2
45,4947,2010,21
45,4971,2006,2
45,5022,2009,9
45,5055,2008,13
45,5105,2008,11
45,5105,2009,3
45,5128,2011,15
45,5131,2009,5
45,5136,2011,17
45,5136,2012,15
45,5136,2013,15
45,5143,2011,19
45,5143,2012,17
45,5143,2013,19
45,5145,2011,2
45,5164,2012,18
45,5164,2013,18
45,5171,2010,15
45,5177,2012,18
46,133,2007,18
46,160,2007,21
46,169,2007,17
46,215,2007,14
46,293,2007,22
46,433,2007,15
46,493,2007,17
46,501,2007,18
46,508,2007,16
46,661,2007,16
46,737,2007,15
46,763,2007,15
46,766,2007,13
46,831,2007,15
46,860,2007,14
46,917,2007,15
46,1039,2007,16
46,1116,2007,13
46,1202,2007,6
46,1620,2009,5
46,1625,2003,14
46,1625,2004,16
46,1625,2005,17
46,1625,2006,19
46,1625,2008,15
46,1697,2003,26
46,1697,2004,25
46,1697,2005,23
46,1697,2006,22
46,1697,2008,28
46,1697,2009,29
46,1697,2010,31
46,1697,2011,31
46,1697,2012,30
46,1697,2013,26
46,1728,2003,26
46,1728,2004,21
46,1728,2005,20
46,1728,2008,20
46,1728,2009,2
46,1757,2003,24
46,1757,2004,27
46,1757,2005,22
46,1875,2003,25
46,1875,2004,22
46,1875,2005,18
46,1875,2006,18
46,1875,2008,22
46,1875,2009,27
46,1881,2003,16
46,2067,2003,25
46,2067,2004,18
46,2140,2003,14
46,2140,2004,15
46,2140,2005,17
46,2140,2006,13
46,2140,2008,27
46,2140,2009,29
46,2140,2010,32
46,2140,2011,32
46,2140,2012,29
46,2140,2013,28
46,2324,2003,16
46,2324,2004,17
46,2324,2010,18
46,2324,2011,19
46,2324,2012,21
46,2324,2013,19
46,2457,2003,14
46,2457,2004,19
46,2457,2005,15
46,2457,2006,14
46,2457,2007,18
46,2457,2008,17
46,2457,2009,26
46,2457,2010,32
46,2457,2011,31
46,2457,2012,28
46,2457,2013,24
46,2545,2003,17
46,2545,2004,16
46,2545,2005,17
46,2545,2006,11
46,2545,2008,17
46,2545,2010,17
46,2545,2011,18
46,2545,2012,20
46,2545,2013,18
46,2741,2005,19
46,2741,2006,14
46,2741,2008,20
46,2741,2009,16
46,2741,2010,15
46,2741,2011,23
46,2741,2012,21
46,2741,2013,18
46,2755,2003,31
46,2755,2004,18
46,2755,2005,24
46,2755,2006,24
46,2755,2008,20
46,2755,2009,29
46,2755,2010,35
46,2755,2011,28
46,2755,2012,27
46,2755,2013,33
46,2770,2003,16
46,2770,2004,19
46,2770,2005,15
46,2770,2006,20
46,2770,2008,19
46,2770,2009,9
46,2770,2010,22
46,2770,2011,22
46,2770,2012,18
46,2770,2013,18
46,2801,2005,15
46,2961,2003,16
46,2961,2004,19
46,2961,2005,16
46,2981,2003,18
46,2981,2004,17
46,2981,2005,16
46,2981,2006,14
46,3249,2003,14
46,3249,2004,17
46,3249,2005,17
46,3249,2006,16
46,3249,2008,20
46,3249,2009,17
46,3249,2010,18
46,3249,2011,23
46,3249,2012,19
46,3249,2013,20
46,3297,2003,16
46,3297,2004,20
46,3455,2003,18
46,3455,2004,18
46,3455,2005,16
46,3455,2006,11
46,3455,2008,16
46,3455,2010,19
46,3455,2011,23
46,3455,2012,21
46,3455,2013,20
46,3490,2010,3
46,3535,2004,20
46,3535,2005,22
46,3535,2006,17
46,3535,2010,32
46,3535,2011,31
46,3535,2012,28
46,3535,2013,31
46,3546,2003,23
46,3546,2004,23
46,3546,2005,25
46,3546,2006,20
46,3739,2003,16
46,3739,2004,18
46,3739,2005,19
46,3739,2006,13
46,3739,2008,18
46,3739,2009,18
46,3739,2010,19
46,3739,2011,22
46,3739,2012,20
46,3739,2013,18
46,3813,2003,18
46,3813,2004,20
46,3813,2005,19
46,3813,2006,13
46,3813,2008,18
46,3813,2009,18
46,3813,2010,17
46,3813,2011,19
46,3813,2012,19
46,3813,2013,18
46,3976,2006,9
46,3984,2003,17
46,3984,2004,2
46,3985,2003,23
46,3985,2004,24
46,3985,2005,14
46,3985,2006,13
46,3985,2008,18
46,3985,2010,17
46,3985,2011,19
46,3985,2012,20
46,3985,2013,17
46,4067,2009,2
46,4121,2003,14
46,4121,2004,17
46,4121,2005,19
46,4121,2006,19
46,4121,2007,19
46,4121,2008,28
46,4121,2009,16
46,4121,2010,19
46,4121,2011,22
46,4121,2012,16
46,4121,2013,20
46,4255,2003,29
46,4255,2004,24
46,4307,2003,12
46,4307,2004,10
46,4314,2006,21
46,4314,2008,24
46,4314,2009,31
46,4314,2010,34
46,4314,2011,25
46,4314,2012,26
46,4314,2013,33
46,4409,2005,22
46,4479,2003,22
46,4479,2004,19
46,4559,2003,2
46,4559,2004,6
46,4559,2005,6
46,4671,2005,18
46,4671,2006,17
46,4677,2005,14
46,4677,2006,12
46,4677,2008,10
46,4731,2005,25
46,4731,2006,19
46,5049,2008,4
46,5331,2013,3
47,1231,2004,4
47,1231,2005,3
47,1231,2006,4
47,1231,2013,2
47,1380,2003,28
47,1380,2004,18
47,1380,2005,16
47,1380,2006,18
47,1380,2008,17
47,1380,2009,16
47,1380,2010,21
47,1380,2011,24
47,1380,2012,24
47,1421,2013,20
47,1517,2003,14
47,1687,2006,16
47,1687,2008,19
47,1921,2003,17
47,1921,2004,24
47,1921,2005,27
47,1921,2006,25
47,1921,2008,18
47,1921,2010,23
47,1921,2011,25
47,1921,2012,28
47,1921,2013,19
47,1954,2003,13
47,1987,2003,17
47,1987,2004,18
47,1987,2005,17
47,1987,2006,20
47,1987,2008,18
47,1987,2009,11
47,1987,2010,5
47,1987,2011,2
47,1987,2012,27
47,1987,2013,31
47,2092,2009,29
47,2092,2010,32
47,2152,2003,17
47,2152,2004,19
47,2152,2005,19
47,2152,2006,11
47,2152,2008,30
47,2152,2010,29
47,2152,2011,16
47,2152,2012,6
47,2152,2013,22
47,2445,2003,12
47,2445,2004,17
47,2445,2005,18
47,2445,2006,19
47,3036,2003,30
47,3036,2004,25
47,3036,2005,25
47,3036,2006,27
47,3036,2008,30
47,3036,2009,28
47,3036,2011,30
47,3036,2012,31
47,3036,2013,21
47,3304,2009,31
47,3304,2010,16
47,3304,2011,21
47,3583,2004,22
47,3682,2003,7
47,3682,2004,6
47,3682,2005,4
47,3682,2006,3
47,3682,2012,7
47,3682,2013,9
47,3700,2004,5
47,4038,2003,10
47,4102,2003,17
47,4102,2004,17
47,4102,2005,17
47,4102,2006,22
47,4102,2008,19
47,4102,2009,2
47,4102,2010,19
47,4102,2011,23
47,4102,2012,24
47,4102,2013,30
47,4369,2003,4
47,4369,2004,8
47,4369,2005,5
47,4369,2006,5
47,4717,2005,24
47,4903,2008,15
47,5065,2009,14
48,175,2007,7
48,560,2007,18
48,645,2007,19
48,807,2007,22
48,1007,2007,17
48,1032,2007,19
48,1741,2003,9
48,1741,2004,9
48,1741,2006,9
48,1741,2008,5
48,1741,2009,8
48,1884,2009,7
48,1919,2003,5
48,1919,2004,7
48,2390,2006,7
48,2390,2007,8
48,2390,2008,7
48,2390,2009,3
48,2662,2003,18
48,2662,2004,16
48,2662,2005,16
48,2662,2006,15
48,2662,2008,16
48,2897,2013,21
48,2935,2010,26
48,2935,2011,18
48,2935,2012,24
48,3207,2003,17
48,3207,2004,17
48,3207,2005,18
48,3207,2006,13
48,3207,2008,18
48,3207,2009,13
48,3254,2004,26
48,3277,2003,27
48,3680,2004,22
48,3680,2005,28
48,3680,2006,24
48,3680,2008,30
48,3680,2009,28
48,3680,2010,22
48,3680,2011,21
48,3680,2012,19
48,3680,2013,35
48,3695,2004,17
48,3823,2010,9
48,4003,2010,21
48,4003,2011,21
48,4003,2012,18
48,4003,2013,22
48,4042,2005,27
48,4042,2006,28
48,4042,2007,21
48,4042,2008,29
48,4042,2011,22
48,4042,2012,28
48,4238,2003,18
48,4238,2005,17
48,4238,2006,16
48,4238,2008,17
48,4238,2010,19
48,4238,2011,25
48,4238,2012,18
48,4238,2013,23
48,4293,2003,16
48,4293,2004,18
48,4293,2005,16
48,4293,2006,18
48,4293,2008,18
48,4293,2009,6
48,4293,2011,7
48,4293,2012,7
48,4293,2013,13
48,4419,2010,24
48,4419,2011,19
48,4419,2012,30
48,4419,2013,25
48,4568,2004,25
48,4692,2010,5
48,4692,2011,3
48,4740,2009,12
48,5160,2012,27
48,5179,2013,24
48,5335,2003,6
49,1258,2004,31
49,1258,2005,18
49,1258,2006,23
49,1258,2008,24
49,1258,2009,30
49,1258,2010,21
49,1258,2011,26
49,1258,2012,21
49,1258,2013,22
49,1274,2003,29
49,1317,2003,9
49,1317,2004,9
49,1317,2005,9
49,1317,2006,7
49,1338,2003,4
49,1592,2010,22
49,1592,2011,24
49,1592,2012,25
49,1592,2013,25
49,1719,2006,16
49,1789,2013,6
49,1960,2003,16
49,2052,2012,3
49,2062,2004,18
49,2062,2005,17
49,2298,2003,16
49,2298,2004,16
49,2298,2005,17
49,2298,2006,13
49,2298,2008,18
49,2298,2010,22
49,2298,2011,22
49,2298,2012,19
49,2298,2013,17
49,2326,2004,7
49,2326,2005,13
49,2326,2006,8
49,2326,2013,10
49,2605,2004,20
49,2605,2005,19
49,2605,2006,17
49,2605,2008,19
49,2605,2009,16
49,2605,2010,18
49,2605,2011,22
49,2605,2012,25
49,2605,2013,25
49,3152,2004,12
49,3152,2005,16
49,3152,2008,20
49,3152,2009,18
49,3152,2010,15
49,3152,2011,21
49,3152,2012,26
49,3152,2013,21
49,3533,2005,18
49,3678,2003,13
49,4189,2011,2
49,4477,2012,25
49,4477,2013,28
49,4510,2006,16
49,4510,2008,22
49,4510,2009,32
49,4510,2010,24
49,4510,2011,19
49,4609,2004,28
49,4609,2005,16
49,4824,2006,18
49,4824,2008,18
49,4824,2009,4
49,4824,2010,22
49,4824,2011,23
49,4824,2012,18
49,4824,2013,26
49,4880,2012,4
49,4969,2006,15
49,5078,2008,19
49,5078,2009,10
49,5404,2003,28
50,116,2007,27
50,199,2007,17
50,264,2007,21
50,267,2007,19
50,322,2007,29
50,366,2007,20
50,771,2007,18
50,827,2007,29
50,924,2007,29
50,944,2007,27
50,1042,2007,17
50,1074,2007,19
50,1404,2009,26
50,1558,2003,26
50,1558,2004,22
50,1558,2005,16
50,1558,2006,24
50,1558,2008,30
50,1558,2009,21
50,1558,2010,26
50,1558,2011,28
50,1558,2012,27
50,1558,2013,28
50,1819,2003,15
50,1819,2004,14
50,1819,2005,18
50,1819,2006,23
50,1819,2008,18
50,1819,2010,21
50,1819,2011,19
50,1819,2012,22
50,1819,2013,18
50,2030,2003,16
50,2030,2004,17
50,2030,2005,21
50,2030,2006,17
50,2030,2008,17
50,2030,2009,14
50,2033,2004,19
50,2033,2005,17
50,2033,2006,19
50,2081,2009,11
50,2081,2010,20
50,2081,2011,20
50,2081,2012,23
50,2081,2013,22
50,2098,2003,14
50,2098,2004,14
50,2098,2005,19
50,2098,2006,19
50,2208,2003,16
50,2208,2004,28
50,2208,2005,31
50,2208,2006,25
50,2208,2008,25
50,2314,2003,20
50,2342,2003,13
50,2342,2004,20
50,2342,2005,20
50,2342,2006,20
50,2342,2008,19
50,2342,2010,26
50,2342,2011,25
50,2342,2012,23
50,2342,2013,21
50,2536,2003,28
50,2615,2003,25
50,2615,2004,24
50,2811,2003,16
50,2811,2004,17
50,2811,2005,18
50,2811,2006,13
50,2811,2007,14
50,2811,2008,16
50,2811,2009,11
50,2811,2010,19
50,2811,2011,16
50,2811,2013,24
50,2844,2006,18
50,2847,2009,4
50,2847,2012,26
50,2847,2013,27
50,2849,2010,16
50,2849,2011,22
50,2849,2012,21
50,2849,2013,18
50,3448,2009,13
50,3448,2010,21
50,3448,2011,21
50,3448,2012,24
50,3448,2013,22
50,3461,2003,26
50,3569,2003,14
50,3569,2004,21
50,3569,2005,16
50,3569,2006,15
50,3569,2008,16
50,3688,2004,20
50,3731,2003,27
50,3731,2004,27
50,3731,2005,30
50,3731,2006,27
50,3731,2008,29
50,3731,2009,24
50,3731,2010,30
50,3731,2011,30
50,3731,2012,27
50,3731,2013,29
50,3999,2003,14
50,3999,2004,13
50,3999,2005,23
50,3999,2006,25
50,3999,2008,26
50,3999,2009,28
50,3999,2010,33
50,3999,2011,35
50,3999,2012,30
50,3999,2013,31
50,4048,2003,16
50,4048,2004,17
50,4048,2005,16
50,4048,2006,16
50,4048,2008,30
50,4048,2009,23
50,4048,2010,25
50,4048,2011,27
50,4336,2006,9
50,4336,2008,16
50,4336,2012,19
50,4467,2004,25
50,4467,2005,20
50,4467,2008,20
50,4665,2005,16
50,4727,2005,10
50,4748,2005,25
50,4748,2006,20
51,55,2007,29
51,97,2007,15
51,180,2007,15
51,244,2007,16
51,598,2007,16
51,606,2007,9
51,644,2007,17
51,709,2007,31
51,733,2007,14
51,734,2007,15
51,736,2007,23
51,993,2007,18
51,1377,2003,22
51,1377,2004,17
51,1377,2005,20
51,1377,2006,17
51,1377,2010,19
51,1377,2011,29
51,1377,2012,22
51,1377,2013,16
51,1499,2003,16
51,1499,2004,19
51,1499,2005,12
51,1499,2006,15
51,1499,2009,18
51,1499,2010,20
51,1499,2011,21
51,1499,2012,23
51,1499,2013,23
51,1507,2003,17
51,1507,2004,15
51,1507,2005,11
51,1567,2012,26
51,1567,2013,25
51,1649,2003,21
51,1649,2004,18
51,1753,2005,8
51,1753,2006,19
51,1958,2003,27
51,1958,2004,29
51,1958,2005,17
51,1958,2006,18
51,1958,2008,18
51,1958,2009,29
51,1958,2010,25
51,1958,2011,33
51,1958,2012,23
51,1958,2013,26
51,2128,2005,27
51,2176,2008,22
51,2176,2009,18
51,2450,2003,25
51,2450,2004,22
51,2450,2005,26
51,2450,2006,19
51,2556,2005,14
51,2556,2006,14
51,2646,2004,16
51,2646,2005,15
51,2865,2003,4
51,2865,2004,3
51,2890,2003,9
51,2890,2004,14
51,2890,2005,13
51,3056,2003,16
51,3056,2004,16
51,3056,2005,16
51,3056,2006,13
51,3056,2008,16
51,3056,2009,9
51,3056,2010,16
51,3056,2011,23
51,3056,2012,24
51,3056,2013,17
51,3094,2005,3
51,3094,2006,8
51,3094,2008,7
51,3094,2009,8
51,3094,2010,9
51,3111,2003,15
51,3111,2004,16
51,3111,2006,19
51,3206,2003,16
51,3206,2004,16
51,3206,2005,13
51,3206,2006,16
51,3206,2008,22
51,3206,2009,23
51,3315,2006,18
51,3315,2008,16
51,3315,2009,14
51,3315,2010,21
51,3315,2011,22
51,3374,2003,24
51,3374,2004,26
51,3374,2005,31
51,3374,2006,20
51,3374,2008,24
51,3445,2003,19
51,3445,2004,15
51,3445,2005,16
51,3445,2006,15
51,3445,2008,14
51,3445,2009,8
51,3446,2003,17
51,3446,2004,17
51,3446,2008,16
51,3446,2009,3
51,3446,2010,17
51,3446,2011,20
51,3446,2012,21
51,3446,2013,20
51,3454,2003,29
51,3454,2004,27
51,3454,2005,26
51,3454,2006,21
51,3598,2004,27
51,3598,2005,23
51,3932,2003,13
51,4076,2010,17
51,4178,2006,16
51,4208,2003,18
51,4208,2004,14
51,4208,2005,16
51,4208,2006,17
51,4208,2008,15
51,4445,2012,2
51,5031,2009,7
51,5228,2010,4
51,5261,2013,29
51,5379,2003,6
52,31,2007,17
52,276,2007,23
52,331,2007,25
52,358,2007,17
52,418,2007,24
52,437,2007,17
52,484,2007,20
52,592,2007,21
52,639,2007,20
52,668,2007,20
52,731,2007,22
52,847,2007,8
52,879,2007,19
52,1113,2007,17
52,1175,2007,3
52,1243,2011,12
52,1243,2012,18
52,1318,2004,18
52,1318,2005,17
52,1318,2006,18
52,1318,2008,15
52,1318,2009,12
52,1318,2010,18
52,1318,2011,12
52,1335,2003,15
52,1335,2004,16
52,1409,2005,4
52,1432,2003,16
52,1512,2005,7
52,1542,2003,12
52,1621,2010,25
52,1621,2011,27
52,1635,2003,17
52,1635,2004,26
52,1677,2003,13
52,1677,2004,20
52,1915,2003,2
52,1915,2004,7
52,2079,2003,14
52,2079,2004,20
52,2079,2005,25
52,2079,2006,23
52,2079,2008,25
52,2079,2009,22
52,2079,2010,24
52,2079,2011,21
52,2079,2012,28
52,2079,2013,25
52,2093,2012,19
52,2093,2013,17
52,2233,2004,27
52,2233,2005,20
52,2233,2006,25
52,2233,2008,13
52,2233,2009,26
52,2313,2003,18
52,2313,2004,19
52,2313,2005,18
52,2313,2006,19
52,2313,2008,20
52,2313,2010,21
52,2313,2011,20
52,2313,2012,21
52,2313,2013,17
52,2333,2003,21
52,2333,2005,25
52,2425,2009,14
52,2492,2004,22
52,2492,2005,19
52,2492,2006,22
52,2492,2008,23
52,2492,2009,21
52,2492,2010,31
52,2492,2011,22
52,2492,2012,26
52,2492,2013,21
52,2551,2003,16
52,2551,2004,19
52,2551,2005,17
52,2551,2006,16
52,2551,2008,21
52,2551,2009,15
52,2551,2010,21
52,2551,2011,15
52,2551,2012,21
52,2551,2013,27
52,2571,2010,19
52,2571,2011,18
52,2589,2003,15
52,2589,2004,19
52,2589,2005,18
52,2589,2006,16
52,2716,2003,14
52,2716,2004,24
52,2716,2005,22
52,2716,2006,26
52,2716,2009,22
52,2818,2009,12
52,3044,2003,18
52,3044,2004,23
52,3044,2005,26
52,3044,2006,26
52,3044,2008,25
52,3044,2009,22
52,3044,2010,30
52,3044,2011,27
52,3044,2012,28
52,3044,2013,25
52,3063,2006,16
52,3188,2003,16
52,3188,2004,18
52,3188,2005,18
52,3188,2006,18
52,3188,2008,17
52,3188,2009,13
52,3268,2003,13
52,3268,2004,18
52,3268,2005,19
52,3268,2006,16
52,3268,2008,18
52,3268,2009,15
52,3268,2010,20
52,3369,2007,13
52,3369,2008,14
52,3369,2010,27
52,3369,2011,30
52,3369,2012,16
52,3369,2013,23
52,3409,2003,2
52,3442,2005,24
52,3442,2006,26
52,3506,2011,12
52,3506,2012,28
52,3523,2003,15
52,3523,2008,22
52,3523,2009,27
52,3523,2010,29
52,3523,2011,29
52,3523,2012,27
52,3523,2013,29
52,3703,2003,11
52,3776,2008,13
52,3776,2009,8
52,3801,2003,19
52,3855,2004,2
52,3884,2006,17
52,3884,2010,20
52,3884,2011,13
52,4190,2003,18
52,4262,2003,12
52,4356,2005,19
52,4356,2006,21
52,4356,2007,20
52,4356,2008,18
52,4356,2009,27
52,4551,2003,24
52,4551,2004,26
52,4621,2007,19
52,4621,2008,17
52,4657,2004,18
52,4657,2005,13
52,4657,2006,18
52,4657,2008,18
52,4756,2006,11
52,4789,2005,21
52,4853,2005,16
52,4859,2005,7
52,4925,2006,9
52,4925,2008,7
52,4925,2009,4
52,4931,2006,3
52,5090,2011,15
52,5090,2012,14
52,5090,2013,22
52,5211,2013,17
52,5217,2012,20
52,5217,2013,13
52,5339,2003,6
54,1288,2009,25
54,1288,2010,23
54,1471,2003,21
54,1599,2008,16
54,1611,2003,19
54,1611,2004,20
54,1652,2005,2
54,1652,2006,2
54,1826,2003,20
54,1826,2004,16
54,1826,2005,20
54,1826,2006,19
54,1826,2008,17
54,2145,2003,14
54,2145,2005,20
54,2145,2006,26
54,2145,2008,17
54,2145,2009,19
54,2145,2010,17
54,2145,2011,15
54,2145,2012,20
54,2145,2013,20
54,2334,2010,26
54,2334,2012,30
54,2334,2013,26
54,2344,2003,18
54,2344,2004,13
54,2344,2005,17
54,2381,2009,10
54,2425,2004,23
54,2514,2013,24
54,2628,2003,19
54,2642,2005,19
54,2642,2006,18
54,2642,2008,24
54,2642,2009,2
54,2716,2008,17
54,2767,2008,11
54,2786,2005,20
54,2786,2006,15
54,2786,2008,21
54,2786,2009,23
54,2786,2011,13
54,2786,2012,23
54,2786,2013,22
54,2794,2013,17
54,2897,2003,13
54,2897,2004,17
54,2897,2005,17
54,2897,2006,17
54,2897,2008,23
54,2897,2009,29
54,2897,2010,29
54,2897,2011,22
54,2897,2012,21
54,2919,2003,15
54,2919,2004,14
54,2919,2005,19
54,2919,2006,17
54,2919,2008,25
54,2941,2003,8
54,3068,2009,18
54,3068,2010,15
54,3068,2011,13
54,3068,2012,21
54,3068,2013,20
54,3084,2003,4
54,3084,2005,8
54,3084,2006,5
54,3409,2003,18
54,3409,2004,25
54,3409,2005,21
54,3409,2006,18
54,3409,2008,19
54,3528,2009,23
54,3528,2010,31
54,3528,2011,18
